ID_Transaction,Client_ID,Categorie,Prix_Unitaire,Quantite,Ville
TX-00000485,USR-51988,Alimentation,242.86,5,Bordeaux
TX-00000486,USR-93286,Maison,23.28,4,Marseille
TX-00000487,USR-94586,Mode,167.78,5,Lille
TX-00000488,USR-34649,Électronique,1106.97,3,Toulouse
TX-00000489,USR-55204,Maison,901.21,5,Bordeaux
TX-00000490,USR-29633,Électronique,358.4,5,Nantes
TX-00000491,USR-54872,Électronique,541.7,1,Lyon
TX-00000492,USR-29096,Sports,41.5,3,Lyon
TX-00000493,USR-37679,Mode,1035.9,1,Marseille
TX-00000494,USR-95730,Mode,238.83,4,Lille
TX-00000495,USR-37000,Maison,997.91,4,Nantes
TX-00000496,USR-59264,Mode,235.07,2,Marseille
TX-00000497,USR-72484,Alimentation,574.3,5,Marseille
TX-00000498,USR-31263,Maison,1111.21,5,Bordeaux
TX-00000499,USR-56024,Alimentation,753.13,4,Marseille
TX-00000500,USR-65235,Maison,875.55,5,Marseille
TX-00000501,USR-43834,Maison,785.37,3,Marseille
TX-00000502,USR-92536,Électronique,686.84,5,Bordeaux
TX-00000503,USR-54389,Sports,1095.81,1,Bordeaux
TX-00000504,USR-15378,Alimentation,885.73,4,Lyon
TX-00000505,USR-66549,Maison,752.24,4,Marseille
TX-00000506,USR-13048,Maison,389.74,3,Lille
TX-00000507,USR-58626,Maison,364.54,5,Lille
TX-00000508,USR-88387,Électronique,142.11,4,Lille
TX-00000509,USR-45966,Maison,99.15,2,Toulouse
TX-00000510,USR-61495,Électronique,1163.83,1,Lille
TX-00000511,USR-33162,Sports,179.67,2,Paris
TX-00000512,USR-17327,Alimentation,1022.97,1,Toulouse
TX-00000513,USR-21417,Sports,431.62,2,Toulouse
TX-00000514,USR-36247,Maison,1088.28,4,Marseille
TX-00000515,USR-42105,Sports,819.67,4,Toulouse
TX-00000516,USR-15452,Maison,252.75,4,Bordeaux
TX-00000517,USR-73609,Électronique,907.69,2,Lyon
TX-00000518,USR-11142,Maison,167.17,1,Bordeaux
TX-00000519,USR-96814,Maison,1148.84,1,Paris
TX-00000520,USR-39400,Maison,601.75,3,Lyon
TX-00000521,USR-86277,Mode,189.05,4,Lille
TX-00000522,USR-30256,Maison,216.17,5,Paris
TX-00000523,USR-27583,Sports,12.98,2,Lille
TX-00000524,USR-87126,Maison,263.75,4,Nantes
TX-00000525,USR-82671,Mode,358.34,1,Lille
TX-00000526,USR-17836,Électronique,431.98,3,Marseille
TX-00000527,USR-73287,Sports,860.1,5,Lille
TX-00000528,USR-46713,Alimentation,931.43,4,Nantes
TX-00000529,USR-46496,Électronique,183.72,5,Toulouse
TX-00000530,USR-65188,Maison,604.97,1,Lille
TX-00000531,USR-41065,Mode,626.75,3,Bordeaux
TX-00000532,USR-86008,Alimentation,48.82,2,Marseille
TX-00000533,USR-76426,Maison,87.52,2,Marseille
TX-00000534,USR-24055,Mode,112.04,3,Paris
TX-00000535,USR-43646,Électronique,399.64,5,Lyon
TX-00000536,USR-66197,Électronique,371.85,5,Nantes
TX-00000537,USR-61134,Mode,219.91,3,Bordeaux
TX-00000538,USR-39262,Maison,837.36,3,Toulouse
TX-00000539,USR-10374,Alimentation,336.43,4,Lille
TX-00000540,USR-16502,Maison,183.51,4,Bordeaux
TX-00000541,USR-94634,Mode,799.74,1,Nantes
TX-00000542,USR-71505,Électronique,964.23,1,Lyon
TX-00000543,USR-27822,Sports,1150.79,5,Marseille
TX-00000544,USR-85655,Sports,220.47,1,Lyon
TX-00000545,USR-92692,Électronique,1174.95,4,Paris
TX-00000546,USR-10350,Sports,465.9,1,Marseille
TX-00000547,USR-86786,Alimentation,606.21,5,Lille
TX-00000548,USR-17291,Maison,966.92,4,Lyon
TX-00000549,USR-64856,Électronique,48.57,5,Nantes
TX-00000550,USR-40308,Maison,230.24,4,Toulouse
TX-00000551,USR-48035,Électronique,274.02,4,Marseille
TX-00000552,USR-46605,Mode,56.35,2,Lyon
TX-00000553,USR-77929,Alimentation,33.52,1,Lille
TX-00000554,USR-25396,Maison,795.39,3,Paris
TX-00000555,USR-60667,Maison,437.68,1,Bordeaux
TX-00000556,USR-56214,Électronique,956.48,1,Paris
TX-00000557,USR-91760,Maison,833.01,1,Lille
TX-00000558,USR-95062,Maison,335.49,3,Paris
TX-00000559,USR-24582,Maison,610.81,3,Marseille
TX-00000560,USR-68026,Mode,289.3,1,Lille
TX-00000561,USR-25245,Maison,850.63,2,Lille
TX-00000562,USR-65498,Alimentation,206.41,3,Paris
TX-00000563,USR-63725,Mode,40.94,5,Toulouse
TX-00000564,USR-49431,Alimentation,891.49,3,Marseille
TX-00000565,USR-27946,Électronique,545.54,1,Marseille
TX-00000566,USR-34377,Alimentation,419.76,2,Bordeaux
TX-00000567,USR-88025,Électronique,145.98,4,Bordeaux
TX-00000568,USR-41009,Électronique,678.17,5,Toulouse
TX-00000569,USR-23083,Sports,322.85,2,Marseille
TX-00000570,USR-42149,Mode,366.18,5,Nantes
TX-00000571,USR-71701,Maison,346.7,3,Paris
TX-00000572,USR-35018,Électronique,786.87,1,Nantes
TX-00000573,USR-58934,Électronique,842.83,3,Toulouse
TX-00000574,USR-20739,Maison,940.96,2,Bordeaux
TX-00000575,USR-96413,Mode,446.78,2,Nantes
TX-00000576,USR-43424,Mode,569.93,4,Bordeaux
TX-00000577,USR-59164,Sports,629.11,5,Marseille
TX-00000578,USR-40137,Maison,278.63,3,Nantes
TX-00000579,USR-74700,Maison,896.32,5,Lyon
TX-00000580,USR-71341,Sports,862.39,5,Bordeaux
TX-00000581,USR-77861,Électronique,1121.16,2,Lille
TX-00000582,USR-89908,Alimentation,1187.37,5,Toulouse
TX-00000583,USR-92956,Maison,940.33,5,Nantes
TX-00000584,USR-22808,Maison,90.81,5,Toulouse
TX-00000585,USR-66956,Électronique,992.39,2,Toulouse
TX-00000586,USR-48906,Maison,380.42,1,Marseille
TX-00000587,USR-72037,Sports,560.62,5,Lyon
TX-00000588,USR-37664,Mode,1105.53,5,Paris
TX-00000589,USR-20674,Maison,759.83,5,Lille
TX-00000590,USR-70284,Mode,492.39,4,Lyon
TX-00000591,USR-63531,Sports,9.29,1,Paris
TX-00000592,USR-60006,Mode,68.84,1,Marseille
TX-00000593,USR-67964,Sports,508.02,1,Toulouse
TX-00000594,USR-72108,Électronique,1170.23,4,Lyon
TX-00000595,USR-91830,Alimentation,1159.89,3,Bordeaux
TX-00000596,USR-48403,Maison,591.46,5,Toulouse
TX-00000597,USR-37938,Alimentation,578.0,2,Marseille
TX-00000598,USR-76090,Sports,694.13,1,Toulouse
TX-00000599,USR-70319,Maison,796.47,3,Nantes
TX-00000600,USR-86491,Électronique,691.92,2,Marseille
TX-00000601,USR-68565,Électronique,795.47,4,Nantes
TX-00000602,USR-89947,Sports,761.62,4,Toulouse
TX-00000603,USR-49183,Maison,1013.57,2,Toulouse
TX-00000604,USR-46391,Électronique,633.7,3,Nantes
TX-00000605,USR-34172,Mode,351.57,2,Lyon
TX-00000606,USR-35617,Mode,701.47,4,Marseille
TX-00000607,USR-91967,Mode,742.89,3,Marseille
TX-00000608,USR-26747,Alimentation,685.56,4,Nantes
TX-00000609,USR-81096,Sports,988.14,2,Lyon
TX-00000610,USR-72599,Mode,554.11,4,Marseille
TX-00000611,USR-62653,Sports,619.79,5,Paris
TX-00000612,USR-34875,Électronique,922.52,1,Paris
TX-00000613,USR-82858,Alimentation,451.56,1,Toulouse
TX-00000614,USR-36650,Sports,262.64,1,Bordeaux
TX-00000615,USR-72323,Alimentation,979.78,3,Nantes
TX-00000616,USR-25885,Électronique,911.79,4,Bordeaux
TX-00000617,USR-21562,Maison,533.61,4,Bordeaux
TX-00000618,USR-71359,Maison,1099.07,3,Toulouse
TX-00000619,USR-95598,Électronique,790.82,5,Toulouse
TX-00000620,USR-53520,Sports,527.46,2,Lyon
TX-00000621,USR-15685,Maison,809.7,3,Toulouse
TX-00000622,USR-23415,Sports,627.11,1,Toulouse
TX-00000623,USR-53882,Électronique,838.28,5,Nantes
TX-00000624,USR-79628,Maison,18.44,4,Lille
TX-00000625,USR-54859,Électronique,549.84,2,Lyon
TX-00000626,USR-36977,Sports,1026.76,3,Lille
TX-00000627,USR-97057,Mode,403.28,2,Toulouse
TX-00000628,USR-89659,Mode,1138.96,4,Toulouse
TX-00000629,USR-24732,Sports,503.8,4,Lyon
TX-00000630,USR-29177,Mode,1092.72,4,Marseille
TX-00000631,USR-98725,Mode,48.25,1,Nantes
TX-00000632,USR-91718,Électronique,469.94,1,Paris
TX-00000633,USR-21455,Alimentation,950.72,5,Marseille
TX-00000634,USR-23300,Mode,697.92,5,Paris
TX-00000635,USR-61353,Alimentation,540.04,5,Paris
TX-00000636,USR-38573,Alimentation,1137.69,3,Paris
TX-00000637,USR-29588,Alimentation,296.87,2,Toulouse
TX-00000638,USR-10767,Électronique,747.04,2,Nantes
TX-00000639,USR-68848,Sports,945.33,2,Marseille
TX-00000640,USR-33627,Électronique,766.09,5,Marseille
TX-00000641,USR-29784,Mode,888.1,2,Marseille
TX-00000642,USR-28102,Mode,486.37,2,Bordeaux
TX-00000643,USR-40980,Alimentation,553.72,2,Toulouse
TX-00000644,USR-53599,Alimentation,419.55,1,Lille
TX-00000645,USR-19695,Alimentation,642.32,3,Bordeaux
TX-00000646,USR-78749,Mode,885.8,1,Toulouse
TX-00000647,USR-66543,Maison,269.43,3,Marseille
TX-00000648,USR-94919,Électronique,1104.66,4,Toulouse
TX-00000649,USR-37846,Mode,487.1,4,Lille
TX-00000650,USR-88883,Mode,770.28,3,Lyon
TX-00000651,USR-50203,Sports,381.31,3,Paris
TX-00000652,USR-64443,Mode,290.74,3,Toulouse
TX-00000653,USR-62201,Sports,478.35,2,Toulouse
TX-00000654,USR-37825,Alimentation,259.92,4,Nantes
TX-00000655,USR-20442,Alimentation,357.44,5,Marseille
TX-00000656,USR-63622,Mode,1090.42,2,Nantes
TX-00000657,USR-45044,Électronique,765.82,5,Marseille
TX-00000658,USR-36390,Mode,212.92,5,Nantes
TX-00000659,USR-91404,Mode,554.13,2,Marseille
TX-00000660,USR-36602,Sports,1037.23,5,Paris
TX-00000661,USR-56855,Mode,398.36,4,Lille
TX-00000662,USR-98089,Sports,819.18,5,Nantes
TX-00000663,USR-27726,Électronique,617.26,4,Nantes
TX-00000664,USR-78138,Alimentation,578.19,2,Lyon
TX-00000665,USR-19297,Électronique,598.67,5,Toulouse
TX-00000666,USR-39622,Maison,767.07,1,Toulouse
TX-00000667,USR-31510,Alimentation,997.2,4,Lille
TX-00000668,USR-85289,Sports,406.94,1,Toulouse
TX-00000669,USR-66438,Électronique,902.04,1,Lyon
TX-00000670,USR-71665,Maison,444.01,4,Nantes
TX-00000671,USR-39894,Électronique,587.69,4,Nantes
TX-00000672,USR-84072,Alimentation,1151.96,1,Marseille
TX-00000673,USR-18345,Alimentation,791.66,5,Lyon
TX-00000674,USR-18204,Maison,711.54,5,Lyon
TX-00000675,USR-63347,Mode,25.9,5,Toulouse
TX-00000676,USR-27091,Sports,154.49,2,Nantes
TX-00000677,USR-67268,Sports,726.24,1,Paris
TX-00000678,USR-51171,Mode,1006.99,2,Lyon
TX-00000679,USR-15288,Mode,476.55,4,Toulouse
TX-00000680,USR-91080,Mode,1026.26,2,Paris
TX-00000681,USR-86605,Mode,425.67,5,Lyon
TX-00000682,USR-34439,Maison,274.82,3,Lyon
TX-00000683,USR-81607,Alimentation,612.09,1,Lyon
TX-00000684,USR-36010,Alimentation,970.12,4,Marseille
TX-00000685,USR-37798,Alimentation,1132.57,3,Paris
TX-00000686,USR-95566,Mode,591.88,2,Paris
TX-00000687,USR-46182,Électronique,629.53,2,Toulouse
TX-00000688,USR-65235,Alimentation,813.47,5,Paris
TX-00000689,USR-90822,Maison,115.15,2,Nantes
TX-00000690,USR-88448,Mode,504.34,1,Toulouse
TX-00000691,USR-25703,Maison,762.03,3,Bordeaux
TX-00000692,USR-70800,Maison,393.79,1,Nantes
TX-00000693,USR-99915,Électronique,411.85,1,Bordeaux
TX-00000694,USR-65306,Électronique,478.35,1,Lyon
TX-00000695,USR-55425,Maison,605.63,4,Bordeaux
TX-00000696,USR-64183,Maison,207.11,2,Nantes
TX-00000697,USR-99518,Électronique,934.72,2,Bordeaux
TX-00000698,USR-39167,Sports,921.07,3,Bordeaux
TX-00000699,USR-93767,Électronique,1004.26,2,Bordeaux
TX-00000700,USR-47820,Mode,120.31,3,Lille
TX-00000701,USR-71077,Mode,107.56,4,Marseille
TX-00000702,USR-81586,Maison,36.28,3,Toulouse
TX-00000703,USR-14093,Maison,896.37,1,Marseille
TX-00000704,USR-48128,Sports,666.97,4,Paris
TX-00000705,USR-64092,Électronique,248.83,5,Nantes
TX-00000706,USR-78133,Maison,1128.25,4,Nantes
TX-00000707,USR-41595,Alimentation,374.94,2,Lille
TX-00000708,USR-49415,Sports,512.3,2,Bordeaux
TX-00000709,USR-34318,Maison,854.0,3,Lille
TX-00000710,USR-10134,Sports,526.68,3,Paris
TX-00000711,USR-44736,Alimentation,194.52,4,Paris
TX-00000712,USR-27212,Électronique,1114.0,3,Lyon
TX-00000713,USR-82917,Sports,108.26,1,Bordeaux
TX-00000714,USR-97492,Sports,37.03,5,Marseille
TX-00000715,USR-79227,Maison,539.13,4,Toulouse
TX-00000716,USR-85097,Mode,317.59,1,Marseille
TX-00000717,USR-26538,Maison,744.36,4,Lille
TX-00000718,USR-56396,Électronique,98.99,4,Bordeaux
TX-00000719,USR-30220,Sports,1002.53,4,Marseille
TX-00000720,USR-32931,Maison,320.07,2,Marseille
TX-00000721,USR-55141,Maison,239.34,4,Nantes
TX-00000722,USR-44826,Mode,1088.25,2,Paris
TX-00000723,USR-17563,Mode,759.27,5,Marseille
TX-00000724,USR-51249,Sports,7.49,2,Marseille
TX-00000725,USR-67255,Mode,610.26,3,Bordeaux
TX-00000726,USR-81719,Sports,341.32,1,Nantes
TX-00000727,USR-54224,Maison,431.8,4,Nantes
TX-00000728,USR-80942,Électronique,816.76,3,Nantes
TX-00000729,USR-92797,Électronique,216.83,5,Toulouse
TX-00000730,USR-69695,Mode,364.25,3,Bordeaux
TX-00000731,USR-64543,Alimentation,517.55,1,Marseille
TX-00000732,USR-98340,Mode,191.26,5,Lille
TX-00000733,USR-94138,Maison,536.66,1,Lille
TX-00000734,USR-80006,Maison,80.07,5,Lyon
TX-00000735,USR-59838,Mode,804.08,1,Toulouse
TX-00000736,USR-12888,Sports,1064.25,2,Lille
TX-00000737,USR-73012,Maison,353.72,3,Lille
TX-00000738,USR-68018,Alimentation,503.25,2,Bordeaux
TX-00000739,USR-62545,Mode,135.21,5,Toulouse
TX-00000740,USR-63098,Mode,818.93,2,Bordeaux
TX-00000741,USR-73270,Alimentation,105.19,1,Nantes
TX-00000742,USR-24942,Maison,1000.86,1,Nantes
TX-00000743,USR-57023,Mode,297.55,2,Toulouse
TX-00000744,USR-77420,Mode,1110.76,4,Lille
TX-00000745,USR-60749,Électronique,614.39,1,Marseille
TX-00000746,USR-37478,Alimentation,846.42,3,Lyon
TX-00000747,USR-84665,Sports,655.34,3,Lyon
TX-00000748,USR-30793,Sports,933.43,5,Nantes
TX-00000749,USR-16654,Alimentation,1049.71,4,Bordeaux
TX-00000750,USR-56649,Sports,446.75,1,Marseille
TX-00000751,USR-35945,Mode,617.85,5,Marseille
TX-00000752,USR-50920,Sports,697.21,1,Marseille
TX-00000753,USR-66609,Mode,284.29,1,Toulouse
TX-00000754,USR-38397,Mode,696.43,3,Lille
TX-00000755,USR-93547,Maison,284.27,4,Nantes
TX-00000756,USR-33998,Sports,529.19,5,Bordeaux
TX-00000757,USR-13520,Sports,969.71,2,Nantes
TX-00000758,USR-93481,Sports,1026.84,4,Toulouse
TX-00000759,USR-52177,Électronique,73.49,3,Lille
TX-00000760,USR-28712,Maison,1150.13,3,Paris
TX-00000761,USR-56244,Électronique,638.7,1,Lille
TX-00000762,USR-84349,Maison,857.45,1,Lille
TX-00000763,USR-22672,Maison,817.3,3,Paris
TX-00000764,USR-21370,Alimentation,239.23,4,Paris
TX-00000765,USR-48594,Sports,429.87,5,Lille
TX-00000766,USR-87859,Sports,1174.0,5,Marseille
TX-00000767,USR-36127,Électronique,1023.73,4,Lille
TX-00000768,USR-10182,Sports,490.78,5,Marseille
TX-00000769,USR-90107,Alimentation,1100.37,2,Bordeaux
TX-00000770,USR-21693,Sports,975.9,2,Paris
TX-00000771,USR-49990,Mode,237.48,3,Paris
TX-00000772,USR-38014,Sports,573.98,5,Marseille
TX-00000773,USR-14957,Sports,295.78,2,Lille
TX-00000774,USR-36256,Sports,953.05,1,Bordeaux
TX-00000775,USR-64654,Mode,847.88,2,Toulouse
TX-00000776,USR-40843,Électronique,1008.42,2,Nantes
TX-00000777,USR-96456,Électronique,96.65,2,Toulouse
TX-00000778,USR-18515,Électronique,377.37,5,Toulouse
TX-00000779,USR-52945,Électronique,729.6,5,Toulouse
TX-00000780,USR-43654,Mode,676.62,5,Marseille
TX-00000781,USR-95419,Électronique,1184.18,1,Lyon
TX-00000782,USR-30371,Sports,711.21,4,Bordeaux
TX-00000783,USR-79781,Alimentation,109.34,4,Paris
TX-00000784,USR-56099,Maison,873.48,1,Marseille
TX-00000785,USR-42739,Alimentation,23.37,1,Lyon
TX-00000786,USR-21285,Mode,637.65,1,Marseille
TX-00000787,USR-85947,Mode,681.72,2,Marseille
TX-00000788,USR-85791,Mode,13.73,4,Paris
TX-00000789,USR-89929,Alimentation,400.52,3,Lille
TX-00000790,USR-76641,Maison,657.14,1,Lyon
TX-00000791,USR-25808,Électronique,330.52,2,Bordeaux
TX-00000792,USR-47925,Sports,576.69,1,Lille
TX-00000793,USR-99539,Maison,1092.45,4,Nantes
TX-00000794,USR-36798,Mode,435.0,1,Bordeaux
TX-00000795,USR-58171,Alimentation,1089.29,5,Paris
TX-00000796,USR-97343,Sports,537.09,3,Marseille
TX-00000797,USR-71603,Mode,78.14,1,Lyon
TX-00000798,USR-73771,Mode,810.85,4,Paris
TX-00000799,USR-45176,Maison,608.54,1,Paris
TX-00000800,USR-50853,Alimentation,1000.35,5,Toulouse
TX-00000801,USR-96630,Alimentation,1003.76,5,Lyon
TX-00000802,USR-11700,Alimentation,87.2,2,Bordeaux
TX-00000803,USR-18697,Électronique,758.22,3,Nantes
TX-00000804,USR-31436,Maison,121.84,3,Paris
TX-00000805,USR-44762,Mode,809.88,3,Toulouse
TX-00000806,USR-52914,Alimentation,1199.17,2,Lyon
TX-00000807,USR-12891,Mode,863.42,3,Paris
TX-00000808,USR-66659,Mode,900.07,4,Bordeaux
TX-00000809,USR-71296,Alimentation,309.71,2,Nantes
TX-00000810,USR-29361,Mode,62.45,3,Toulouse
TX-00000811,USR-63668,Maison,857.69,5,Lille
TX-00000812,USR-39238,Sports,914.07,1,Lyon
TX-00000813,USR-72421,Maison,1120.94,2,Lille
TX-00000814,USR-85800,Sports,768.63,2,Marseille
TX-00000815,USR-45760,Mode,362.6,4,Lyon
TX-00000816,USR-54132,Maison,537.64,4,Marseille
TX-00000817,USR-81181,Alimentation,47.26,2,Marseille
TX-00000818,USR-31286,Électronique,1131.42,1,Bordeaux
TX-00000819,USR-12931,Électronique,972.32,5,Marseille
TX-00000820,USR-22810,Maison,312.35,2,Marseille
TX-00000821,USR-12766,Électronique,185.43,3,Nantes
TX-00000822,USR-64029,Électronique,176.38,5,Marseille
TX-00000823,USR-62686,Mode,88.52,5,Paris
TX-00000824,USR-92937,Alimentation,349.24,3,Toulouse
TX-00000825,USR-74709,Sports,1070.33,3,Nantes
TX-00000826,USR-88453,Électronique,224.81,2,Lille
TX-00000827,USR-26748,Mode,1061.82,2,Lyon
TX-00000828,USR-63225,Mode,1077.9,5,Lille
TX-00000829,USR-42520,Mode,517.87,3,Paris
TX-00000830,USR-69456,Alimentation,542.0,2,Lille
TX-00000831,USR-63825,Maison,705.33,2,Nantes
TX-00000832,USR-49884,Électronique,1085.53,2,Lille
TX-00000833,USR-90143,Maison,642.92,5,Lyon
TX-00000834,USR-46115,Mode,830.7,2,Bordeaux
TX-00000835,USR-38301,Sports,508.99,1,Lyon
TX-00000836,USR-92137,Sports,249.27,5,Bordeaux
TX-00000837,USR-96842,Électronique,673.21,3,Nantes
TX-00000838,USR-96825,Électronique,252.01,1,Lyon
TX-00000839,USR-29550,Électronique,1010.76,3,Paris
TX-00000840,USR-76760,Maison,148.3,3,Nantes
TX-00000841,USR-92863,Alimentation,562.92,5,Lyon
TX-00000842,USR-92859,Électronique,219.71,4,Toulouse
TX-00000843,USR-87215,Maison,432.91,5,Toulouse
TX-00000844,USR-25006,Électronique,859.38,5,Marseille
TX-00000845,USR-96770,Alimentation,131.92,1,Toulouse
TX-00000846,USR-20190,Mode,426.18,4,Paris
TX-00000847,USR-94570,Alimentation,327.52,2,Bordeaux
TX-00000848,USR-28763,Alimentation,1116.29,4,Lyon
TX-00000849,USR-52614,Sports,348.02,5,Lyon
TX-00000850,USR-61811,Électronique,512.05,2,Lille
TX-00000851,USR-92442,Électronique,283.53,5,Lille
TX-00000852,USR-70283,Alimentation,150.3,4,Marseille
TX-00000853,USR-46907,Alimentation,116.67,3,Paris
TX-00000854,USR-45486,Maison,972.52,1,Marseille
TX-00000855,USR-61583,Maison,489.68,1,Nantes
TX-00000856,USR-83818,Mode,1199.26,5,Paris
TX-00000857,USR-71418,Sports,410.77,1,Bordeaux
TX-00000858,USR-37277,Alimentation,556.16,5,Lyon
TX-00000859,USR-71365,Électronique,330.56,3,Bordeaux
TX-00000860,USR-62977,Maison,376.3,2,Marseille
TX-00000861,USR-10636,Alimentation,44.09,2,Toulouse
TX-00000862,USR-42236,Électronique,535.37,1,Marseille
TX-00000863,USR-95594,Mode,182.75,1,Toulouse
TX-00000864,USR-45104,Maison,704.75,3,Nantes
TX-00000865,USR-50407,Électronique,1139.51,3,Bordeaux
TX-00000866,USR-66150,Alimentation,377.4,1,Paris
TX-00000867,USR-27047,Sports,167.11,3,Lille
TX-00000868,USR-48981,Sports,374.5,4,Toulouse
TX-00000869,USR-92785,Maison,966.81,3,Marseille
TX-00000870,USR-40749,Alimentation,1056.63,5,Lyon
TX-00000871,USR-16986,Sports,81.32,5,Bordeaux
TX-00000872,USR-87716,Mode,522.05,1,Lille
TX-00000873,USR-39359,Maison,116.66,1,Bordeaux
TX-00000874,USR-49047,Alimentation,78.66,1,Paris
TX-00000875,USR-96837,Électronique,1126.3,2,Paris
TX-00000876,USR-74913,Sports,1016.74,2,Bordeaux
TX-00000877,USR-13420,Mode,148.42,5,Toulouse
TX-00000878,USR-61441,Sports,839.76,3,Paris
TX-00000879,USR-12994,Maison,357.37,3,Paris
TX-00000880,USR-30353,Mode,1072.08,5,Paris
TX-00000881,USR-41587,Sports,721.33,5,Lille
TX-00000882,USR-52312,Maison,1056.98,5,Nantes
TX-00000883,USR-31747,Mode,886.98,4,Paris
TX-00000884,USR-95078,Électronique,66.97,3,Toulouse
TX-00000885,USR-72986,Maison,1039.69,3,Toulouse
TX-00000886,USR-13220,Électronique,460.67,2,Lille
TX-00000887,USR-40855,Maison,715.71,3,Lyon
TX-00000888,USR-17371,Électronique,926.34,5,Lille
TX-00000889,USR-78738,Mode,1133.29,2,Nantes
TX-00000890,USR-26668,Alimentation,607.43,5,Toulouse
TX-00000891,USR-82077,Mode,878.98,1,Marseille
TX-00000892,USR-49535,Alimentation,816.47,3,Nantes
TX-00000893,USR-47678,Sports,39.91,2,Lille
TX-00000894,USR-81372,Maison,1045.19,3,Toulouse
TX-00000895,USR-82647,Alimentation,1155.3,4,Nantes
TX-00000896,USR-72319,Mode,688.53,1,Bordeaux
TX-00000897,USR-52497,Alimentation,56.37,4,Marseille
TX-00000898,USR-53502,Alimentation,78.37,5,Paris
TX-00000899,USR-68870,Mode,134.98,2,Toulouse
TX-00000900,USR-93134,Alimentation,1016.67,3,Marseille
TX-00000901,USR-87154,Alimentation,588.46,3,Paris
TX-00000902,USR-24181,Alimentation,320.74,2,Bordeaux
TX-00000903,USR-10090,Électronique,1183.39,4,Paris
TX-00000904,USR-68562,Maison,706.11,4,Paris
TX-00000905,USR-37495,Maison,1031.64,1,Lyon
TX-00000906,USR-94413,Sports,873.06,4,Marseille
TX-00000907,USR-86399,Alimentation,1010.36,3,Lyon
TX-00000908,USR-81573,Mode,1027.07,4,Bordeaux
TX-00000909,USR-51673,Électronique,564.24,4,Marseille
TX-00000910,USR-85667,Mode,1025.66,1,Lille
TX-00000911,USR-46979,Maison,510.99,3,Toulouse
TX-00000912,USR-79266,Alimentation,979.25,2,Lille
TX-00000913,USR-52984,Mode,1183.94,2,Paris
TX-00000914,USR-64549,Sports,357.08,2,Toulouse
TX-00000915,USR-56728,Maison,1064.33,2,Marseille
TX-00000916,USR-72156,Sports,1002.47,1,Paris
TX-00000917,USR-30370,Sports,59.88,4,Toulouse
TX-00000918,USR-37647,Mode,592.78,3,Paris
TX-00000919,USR-59822,Mode,408.68,4,Toulouse
TX-00000920,USR-96945,Électronique,375.68,3,Lyon
TX-00000921,USR-15633,Mode,228.42,1,Lyon
TX-00000922,USR-27028,Électronique,270.46,4,Lyon
TX-00000923,USR-62197,Électronique,1061.74,3,Marseille
TX-00000924,USR-32603,Alimentation,1028.93,5,Marseille
TX-00000925,USR-18704,Alimentation,710.52,1,Lyon
TX-00000926,USR-75816,Électronique,672.34,2,Bordeaux
TX-00000927,USR-12734,Alimentation,615.32,1,Lille
TX-00000928,USR-78259,Maison,924.48,3,Lyon
TX-00000929,USR-98738,Mode,686.49,5,Lyon
TX-00000930,USR-37741,Sports,451.41,1,Bordeaux
TX-00000931,USR-15073,Maison,605.38,3,Paris
TX-00000932,USR-30023,Maison,1095.61,1,Marseille
TX-00000933,USR-25544,Électronique,818.39,2,Toulouse
TX-00000934,USR-64232,Sports,155.2,1,Lyon
TX-00000935,USR-64521,Sports,704.03,4,Nantes
TX-00000936,USR-22702,Sports,1083.34,4,Lille
TX-00000937,USR-56724,Maison,427.36,3,Marseille
TX-00000938,USR-50137,Mode,17.25,5,Lyon
TX-00000939,USR-54950,Sports,12.86,3,Lyon
TX-00000940,USR-47191,Sports,825.27,1,Lille
TX-00000941,USR-41037,Mode,700.33,5,Toulouse
TX-00000942,USR-42605,Maison,899.79,3,Paris
TX-00000943,USR-93572,Électronique,13.33,3,Marseille
TX-00000944,USR-31584,Alimentation,233.32,1,Bordeaux
TX-00000945,USR-40026,Mode,741.03,5,Marseille
TX-00000946,USR-57992,Maison,1113.85,4,Lyon
TX-00000947,USR-31337,Alimentation,934.76,4,Lyon
TX-00000948,USR-43222,Sports,777.64,1,Paris
